gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
1110002J07Rik,-0.05208692535476565,0.440683174474758,-0.05208692535476565,0.3558735307749983,False,True,False,True,False,False,False,True,insig.neg
1110032F04Rik,-0.05671935348724043,0.25736363170405707,-0.05671935348724043,0.5894528236560417,False,True,False,True,False,False,False,True,insig.neg
1500002F19Rik,-0.0859899653673989,0.1927487583527214,-0.0859899653673989,0.7150084109024186,False,True,False,True,False,False,False,True,insig.neg
1500026H17Rik,-0.07620555628233118,0.10538050570613684,-0.07620555628233118,0.9772397216404585,False,True,False,True,False,False,False,True,insig.neg
1600010M07Rik,-0.0366948233389366,0.22192407371724562,-0.0366948233389366,0.6537955841336124,False,True,False,True,False,False,False,True,insig.neg
1700001C19Rik,-0.09955865418083512,0.07146097781645147,-0.09955865418083512,1.1459310455449445,False,True,False,True,False,False,False,True,insig.neg
1700001O22Rik,-0.10292429039453552,0.03715092656782927,-0.10292429039453552,1.430030350186657,True,False,False,True,False,True,False,False,sig.neg
1700011I03Rik,-0.07772457039419,0.11296545849041885,-0.07772457039419,0.9470543306779478,False,True,False,True,False,False,False,True,insig.neg
1700016F12Rik,-0.17911992523244785,3.2273179143258917e-06,-0.17911992523244785,5.491158251318482,True,False,False,True,False,True,False,False,sig.neg
1700016K19Rik,-0.07330324819976214,0.3707981548708852,-0.07330324819976214,0.4308624356154227,False,True,False,True,False,False,False,True,insig.neg
1700025K24Rik,-0.11559756534210425,0.04068515027805828,-0.11559756534210425,1.3905640755191497,True,False,False,True,False,True,False,False,sig.neg
1700029I15Rik,-0.038473298601619986,0.4451708062142221,-0.038473298601619986,0.351473323932539,False,True,False,True,False,False,False,True,insig.neg
1700030C14Rik,-0.10992293123687855,0.07265513594871663,-0.10992293123687855,1.138733680259996,False,True,False,True,False,False,False,True,insig.neg
1700041G16Rik,-0.09748877153774348,0.025370369413575115,-0.09748877153774348,1.5956732090451522,True,False,False,True,False,True,False,False,sig.neg
1700047M11Rik,-0.06780858433120952,0.039291045430708466,-0.06780858433120952,1.4057064156079535,True,False,False,True,False,True,False,False,sig.neg
1700051A21Rik,-0.10704812757939292,0.022496635777198973,-0.10704812757939292,1.6478824228948201,True,False,False,True,False,True,False,False,sig.neg
1700056E22Rik,-0.13283534645176306,0.005431337037005978,-0.13283534645176306,2.2650932465960185,True,False,False,True,False,True,False,False,sig.neg
1700061G19Rik,-0.0878752454039838,0.05898570905005244,-0.0878752454039838,1.2292531956881962,False,True,False,True,False,False,False,True,insig.neg
1700061H18Rik,-0.0806684378306276,0.12144251273147552,-0.0806684378306276,0.9156292554956574,False,True,False,True,False,False,False,True,insig.neg
1700099I09Rik,-0.06906560850197438,0.21068561829338825,-0.06906560850197438,0.6763651089528583,False,True,False,True,False,False,False,True,insig.neg
1700102P08Rik,-0.10215445915973012,0.050602417163240494,-0.10215445915973012,1.2958287373976622,False,True,False,True,False,False,False,True,insig.neg
